,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x44(t),x45(t),x46(t),x47(t),x48(t),x49(t)
401,0.041310113,0.1706196,0.057755843,0.056523778,0.011522176,-0.009376135,-0.14922754,4.6927482e-05,0.07977481,0.023543812,0.07024592,0.0031291633,0.10139665,0.10765703,-0.05660712,0.073992155,-0.073056996,0.014294105,-0.007867555,0.029371493,0.0079269335,-0.008533547,-0.001273723,-0.012154317,0.22055225,-0.0013826899,0.07889356,0.16193008,-0.030468494,0.018367013,-0.17287345,-0.06609817,0.020210931,0.13910677,0.23383221,0.12040393,0.06478071,0.078771986,0.029103642,0.07503109,0.09453225,0.032721482,-0.01866069,0.00640395,-0.08272239,0.06506076,-0.03909747,0.03700506,0.064752266,0.11688128
402,0.09626491,0.055053677,0.027049605,0.12369753,-0.00541473,0.0065690624,-0.04635721,-0.03357893,0.063532814,0.039524853,0.033232443,0.003562633,-0.027234523,0.022294283,0.050576963,0.042890776,0.030669164,0.09145155,-0.013264917,-0.006119949,0.009801248,0.016712528,0.020216659,0.13073716,0.26446453,0.053658366,0.015608821,0.11329394,0.0070863925,0.18020007,-0.052970275,-0.0947658,0.20587462,0.18582639,0.12622583,-0.010710334,0.09509993,0.10794236,-0.012529335,-0.02059927,0.032675892,0.15133657,-0.039189536,0.0850853,-0.056146204,0.08775642,-0.012450241,-0.0049814563,0.066978894,0.17431934
403,0.06325973,0.034065858,0.09187524,0.011501069,0.07287166,0.016223425,-0.008233849,0.0001382255,-0.022764076,0.017805794,0.085790895,0.031443488,0.108503446,0.0850448,0.0007037257,0.07604676,-0.08519953,0.037427016,-0.012505202,0.032158986,-0.016727775,-0.013094196,0.04437277,-0.12853555,0.13455579,-0.011498033,0.06175571,0.10739954,-0.018013814,-0.07169077,-0.026520774,-0.07981514,-0.026017405,0.03743487,-0.0013503048,-0.12843867,0.041421212,0.070570245,0.032835077,0.02101296,0.028822705,0.094891734,-6.722566e-05,0.046124544,-0.13906066,0.017944073,0.025246989,-0.0066969814,-0.006838864,0.18325192
404,0.14182709,0.064641885,0.055217177,0.01775036,-0.03424599,-0.044528306,-0.03474117,-0.0056777326,0.096421085,0.059889928,0.032265164,0.0063291546,-0.06579854,0.092216834,-0.00705591,0.078607686,-0.12132298,0.019742481,0.020082977,-0.026716728,0.008587689,-0.023930864,0.09548868,0.04718976,0.022185871,0.07641321,0.07416043,0.14775157,-0.0344186,0.08788252,-0.001187861,-0.07760814,0.05188604,0.09786967,0.11263218,0.1248149,0.011059647,0.11674404,-0.034882445,-0.05457802,0.12926836,0.0848309,0.09799622,0.07709035,-0.02701788,0.10355065,-0.050080974,-0.02348687,0.022757448,-0.024996225
405,0.042216007,0.037516907,0.05714502,0.03907784,0.1134918,0.04077622,-0.060643658,0.06335235,-0.050360277,0.03014656,0.11273694,0.043153428,0.10140285,0.10280665,0.0654054,0.023948807,0.024156053,0.02714604,0.002689436,0.043736797,-0.0016895211,-0.02354597,-0.016530305,0.004204154,0.19958197,-0.029481241,0.07322815,0.06728781,-0.031610392,0.06845578,-0.048282832,-0.094272435,-0.025140256,0.14979425,0.12863782,-0.03689664,0.04699123,0.02304254,0.014981213,-0.007463417,0.05630016,0.18602726,0.029585887,0.026852686,-0.05812271,0.16725834,-0.12227453,-0.039993536,-0.048376862,0.10738245
406,0.09315386,0.036614142,0.11501442,0.052091595,0.048161544,-0.054218374,-0.015027412,0.061361276,-0.0063213846,0.03232812,-0.012834281,0.0028536506,-0.07706624,0.015236177,0.06386885,0.08595665,-0.10065919,0.029750818,0.0016811405,0.08358565,0.03701676,-0.01225242,0.036679357,-0.049696855,0.13726783,0.14930904,0.049375277,-0.0679179,0.024156598,0.07368363,-0.0008064341,0.042061158,-0.003475871,0.04368147,0.04094347,0.05264734,-0.006677646,0.07714278,-0.019661594,0.04042397,-0.019518664,0.041611884,-0.005797686,0.13125062,0.07147581,0.08389752,-0.013553809,-0.010203639,0.02556827,0.028521972
407,0.024478523,0.047296964,0.028061483,0.08573016,-0.042539608,0.03653537,-0.050695114,-0.033839013,0.046420865,0.19917995,0.10108595,0.13581264,-0.052712463,0.086942196,0.019646663,0.11833091,-0.023836078,0.013359255,0.07080044,0.013533633,-0.0036082012,-0.013901234,0.105057955,-0.060807597,0.0891449,-0.033265486,0.021278188,0.18519387,-0.026834387,0.0063434276,-0.02697471,0.0009219274,-0.007468801,0.06328912,0.08783323,-0.059579995,0.057303097,0.04532767,0.024052348,-0.09311136,0.021873489,-0.04238846,0.013649895,0.024673492,-0.051795885,0.0743215,-0.039631553,-0.015712649,-0.006831683,0.047723033
408,0.04982364,0.08158061,0.029301956,0.023482855,-0.059277374,0.0031080714,-0.113618866,-0.026086094,-0.009426467,0.022990793,0.11430651,0.0093966,0.13236488,0.06990956,0.163874,0.027735934,-0.032166056,0.019791892,0.1276832,0.057109483,0.031914487,0.08437206,0.0709572,0.018906835,0.08519804,0.06981635,0.004575985,0.029603982,0.03013505,0.05827522,0.11164512,-0.024470538,0.032208964,0.23585358,0.094999656,0.045611225,0.072527215,0.068726905,-0.01842193,-0.08012648,0.021385822,0.13773683,0.046603516,0.030205801,-0.035685807,0.17983812,-0.010498698,0.058636032,0.04527422,0.1175354
409,0.09097627,0.011614506,0.106794484,0.027749533,-0.014343634,0.057089724,-0.03596625,-0.028189555,0.020264246,0.02625709,0.032222442,0.030677622,-0.035723608,-0.00019045174,0.055108562,0.020813562,-0.0912103,-0.024902582,0.015708975,-0.024011921,0.0058179423,0.0114004,0.067152366,-0.0152262375,0.07645815,0.073072314,0.0499022,-0.034265943,0.028711755,0.015591558,-0.018218065,-0.023725562,-0.039663795,0.1470713,0.02214584,-0.017493306,0.004073495,-1.6468111e-05,-0.013491301,-0.039601848,0.06064394,0.0608002,0.016829517,0.17771593,-0.015793584,0.22616209,-0.020946354,0.045225345,-0.03285498,0.014161333
410,0.06439191,0.025560435,0.13530724,0.052009575,0.0026879462,-0.021343347,-0.018110681,0.046155296,-0.011185156,0.056445226,0.03765837,0.0030889746,-0.050513837,0.044419132,0.064755276,0.016535532,-0.1678886,0.0100537725,0.08009739,-0.015649276,0.035366714,-0.04030664,0.08390402,-0.024398109,0.09389921,0.007889301,0.041562825,0.014987912,0.040787823,0.026654692,-0.0016411603,-0.0013347343,-0.0035514366,0.06399798,0.20336281,0.012017948,0.017325878,0.101130985,0.0018476525,0.021725379,-0.0057073203,0.009044802,0.04190411,0.12178243,0.054781236,0.022246182,-0.06296617,0.07054017,0.009137798,0.3306677
411,0.041089088,0.03310187,0.013230098,0.04605196,0.0029723607,0.017709358,-0.08927067,-0.009397328,0.026450297,0.06976522,0.044468865,0.0037577208,0.04118447,0.027773872,0.067889415,0.008937564,-0.039870027,0.0069242762,0.08383231,-0.0009844415,-0.0015618852,-0.03205704,0.07437487,-0.042846005,0.11887011,-0.017915614,0.053327218,0.0021824571,-0.028350383,0.06545927,0.012947926,-0.061164062,-0.013587907,0.14864995,0.19743645,0.049783725,0.028719852,0.053912714,0.011866616,-0.06743515,0.03653777,0.03545445,0.07984121,0.01997618,-0.0069888737,0.048199218,-0.07057388,-0.0427858,0.014870384,0.12314531
412,0.023196392,0.119768985,0.017800184,0.058591176,-0.0040721106,0.018814586,-0.06175057,0.0015300456,-0.023310568,0.006615333,0.094274014,0.0024168773,-0.053217325,0.00053307635,0.105333894,0.13672414,0.09458773,0.033127293,-0.006443279,-0.014738068,0.02253833,-0.005621853,0.03160105,-0.048874125,0.2437222,0.053884152,0.06307024,-0.0082712285,0.017335864,0.056694966,-0.032073013,-0.028326742,-0.018738367,0.13184431,0.102961734,0.029914154,0.0056318147,0.04662939,-0.010939365,0.004216153,0.00969805,0.023577094,-0.01768967,0.034512356,0.02050276,0.08758574,-0.03585958,-0.026003767,0.0044217166,0.09669869
413,0.073644035,0.04691124,0.039874047,0.061066587,0.015655085,0.104869895,-0.05105302,0.0016132286,0.009680826,0.039706882,0.10559938,0.0145489,0.007897823,0.017570127,0.039445132,0.019513782,0.12922946,0.016443307,0.011713254,0.060393855,0.094397224,0.0013794266,0.030696632,-0.018437563,0.1708285,-0.00392724,0.01423577,0.08180638,-0.0078062364,0.050555088,-0.01301172,0.037079766,-0.025418587,0.12938154,0.027690804,-0.0027731424,0.058620013,0.09958489,0.15772174,-0.0874991,0.012247389,0.006701695,-0.07477314,0.037830167,-0.075301,0.04960312,0.08568518,0.04106215,0.11365524,0.090886846
414,0.05980326,0.048725717,0.0059972024,0.034223832,0.03162111,-0.05734475,-0.05339732,-0.08456761,0.028581617,0.029371955,0.035354313,0.0002127677,0.08116409,0.07631772,0.054477908,0.057814844,-0.058463074,0.01255573,0.09295334,0.008115713,-0.02807149,-0.01925129,0.044944078,-0.04253193,0.010395665,0.01156743,-0.010051761,0.042471427,0.07572608,-0.020877758,-0.034666028,0.041125894,0.0037600696,0.057640858,0.058226928,-0.08876771,0.05368203,0.081500724,-0.0020589232,-0.0052041784,0.03512059,0.012549581,-0.046486117,0.040843293,0.01664189,0.029216435,0.13454802,0.01315265,0.024575826,0.06318714
415,0.0142754,0.0012563737,0.030446246,-0.01519439,-0.06856594,0.077200435,-0.064618446,0.05603104,0.032441255,0.003008479,0.04895396,0.035218827,0.025050389,-0.011417391,-0.018273477,-0.007868579,-0.06457069,0.03243742,0.03632401,0.017566647,0.026638247,0.012692317,0.066114135,0.010267656,0.038666032,0.063370965,-0.025815288,0.15329385,-0.05515458,0.026132723,-0.0055310903,-0.056797218,0.024585921,0.12775604,0.07282679,-0.009295529,0.023965813,0.09593598,-0.008548772,-0.09880515,0.16679442,0.021425884,0.08966892,0.09355719,-0.035737243,0.15790874,0.04365551,-0.02989983,0.013702761,0.03336538
416,0.07562993,0.10896203,0.0461907,0.069556445,0.026050381,0.026601443,0.06052085,0.009176912,-0.057705574,0.015267501,-0.004471902,0.003911285,0.033805914,0.025814801,0.039290085,0.08726361,-0.08915396,0.07357055,-0.06505099,0.032147888,0.03235536,-0.015193972,0.0650239,0.027407652,0.14563173,0.030360652,0.035052072,-0.048734594,-0.043351077,0.06518498,0.03311138,-0.011320468,0.05079128,0.10984541,0.14779307,-0.03920234,0.0077768974,0.066971146,-0.014830794,0.034730397,0.023140019,0.18628782,0.047075354,0.078929536,0.0010206944,0.04240894,-0.106517054,0.11689864,0.0021419479,0.076743715
417,0.21318103,0.069821425,0.095083565,0.11002819,0.0949772,-0.024597213,0.02716251,0.0130597595,0.00999318,0.027543904,0.042619474,0.019875154,-0.08349317,-0.041804582,0.026746934,0.010078898,0.0064689294,-0.0147454925,0.18743217,-0.042949148,0.00014512998,0.04267225,0.041721743,-0.07039864,0.1167811,0.024299128,0.026182506,0.05241258,-0.005005299,-0.036654413,-0.016738614,-0.037659414,0.010812458,0.1544163,0.08126534,0.07777374,0.17045237,0.1646848,0.05995705,-0.021853482,0.017970506,-0.061534625,0.068967745,0.02269055,-0.09647062,0.008719344,0.04712322,-0.02395697,0.062993854,0.10054914
418,0.12462762,0.016350737,0.011713339,0.0478542,-0.10141136,-0.034956682,-0.04762037,-0.076709844,0.099977225,0.06308635,0.16491845,0.058696188,0.0986005,0.12704882,0.10056544,0.058571566,-0.043104168,0.07710484,0.034989033,0.03506725,0.17447963,-0.040364183,0.038570125,-0.08126958,0.051781647,0.3309968,0.0507486,0.095957525,-0.05743685,0.025077779,0.046330743,-0.039764613,0.10874778,0.20558272,0.17101985,-0.0045776255,0.0710536,0.054201305,0.120823815,0.058644213,0.029219309,0.009304925,-0.04858151,-0.032757483,0.0073768795,0.056811724,0.012672117,-0.0025132522,0.005292328,0.09080388
419,0.007205748,0.02616457,0.015089542,0.020229712,-0.05003305,0.14064366,-0.09926306,-0.028351035,0.08617511,0.0073813545,0.020926587,0.009241235,-0.04761155,0.01260831,0.14892106,-0.0036833494,-0.059074283,-0.0033637546,0.10686409,-0.012340264,0.015336726,0.070844196,0.06976761,-0.044245347,0.049183477,0.15755755,0.034561988,0.1029845,-0.019077405,0.0027018096,0.005245596,-0.073748775,0.01138442,0.074351735,-0.06751905,0.042591132,0.022596154,0.042859796,0.008639488,-0.02435567,0.053917717,0.07320437,0.04821551,0.06461724,-0.13549525,0.12305598,-0.02240715,-0.026438361,0.035340443,0.10540942
420,0.16414633,0.01728103,0.042510096,0.00046281028,0.008277969,-0.010430064,0.015692111,-0.015095286,-0.009620629,0.007970257,0.05088824,0.0013181327,0.07427377,0.08628539,0.034643695,0.07718729,-0.08038894,0.10412681,-0.0013259538,0.069790944,0.13419235,0.018332155,0.040619493,-0.0027385657,0.10800489,0.010130955,0.060404867,0.24499443,0.0029924847,0.048121992,0.0006563775,-0.08030386,0.008607036,0.14205615,0.2540226,-0.03264432,0.02080626,0.05082473,0.038258724,0.096036464,0.0010663606,0.14978021,0.0044010812,0.03131773,0.013511186,0.07924426,-0.055908673,0.025268858,0.058658533,0.019120237
421,0.017288389,0.07734953,0.07772718,0.008973533,0.031913817,0.025537048,-0.026146319,-0.008473768,0.03775384,0.056231022,0.026569314,0.05508144,0.058542777,0.13103987,-0.077286914,0.036362104,-0.049798526,-0.00031513613,0.09168057,0.037868008,0.041523077,0.052935436,0.037779905,-0.105717935,0.17626247,0.058364622,0.08137913,0.14673811,-0.005035136,0.26115948,-0.043080986,-0.08034908,-0.00783159,0.113408275,0.17372605,0.08592439,0.10003977,0.16655025,0.0059228987,-0.03605726,0.06361358,0.13081154,0.06027583,0.15565857,-0.10135659,0.15275091,-0.019532332,0.034526665,0.13204125,0.12092927
422,0.111901715,0.13351527,0.07203361,0.09412238,-0.059728663,0.04472132,-0.14370881,-0.06890145,0.014553764,0.039153136,0.053500295,0.00023394922,-0.012084492,0.06357364,0.17086515,0.05341887,-0.08699768,0.111542724,-0.038739674,0.056050498,-0.012992352,-0.0009726696,0.05308693,-0.13553178,0.15235771,0.121726826,0.055278644,0.09139499,-0.024129521,0.0870187,-0.10651925,-0.13529152,-0.0775466,0.18732525,0.27473152,-0.118581384,0.03060992,0.12366059,-0.026947683,-0.062117346,0.040242948,0.14106306,-0.014016019,0.10335931,0.049671795,0.2048057,-0.04524364,-0.0087653445,0.05046077,0.12558606
423,0.049655654,0.1404387,0.12401888,0.05379217,-0.015339389,0.048235916,-0.11332989,0.0078029335,0.033230886,0.085791886,0.07416678,0.05217677,0.002010351,0.03940449,0.0689693,-0.013943433,-0.18525888,0.14563471,-0.003531009,0.04441678,-0.0111091295,-0.023014987,0.1365865,-0.07673766,0.18798785,0.029656623,0.059200753,0.022181472,-0.029158834,0.10341883,-0.03467898,-0.170358,0.023154562,0.18280512,0.21677482,-0.036753993,0.028742118,0.19826089,0.055529084,-0.023497077,0.07617969,0.109066814,0.09324206,0.092272855,0.012675134,0.12183873,-0.054072857,0.0043448843,-0.0049625663,0.19872364
424,0.08354567,0.032384615,0.05734559,0.07452601,0.033607613,0.05207463,-0.17387165,0.02062308,-0.012319982,0.12090357,0.013187503,0.004200232,-0.07507864,0.025908506,-0.02001198,-0.0049558976,-0.026086256,0.023458526,0.019754833,-0.0099816825,0.004968933,-0.0011154748,0.08587672,-0.055536784,0.21305342,0.03296995,0.15289126,0.117544875,-0.08421566,0.04219504,-0.021813113,-0.11488512,-0.027777886,0.21672693,0.3912962,-0.027185276,0.014699177,0.11448196,-0.0045428313,0.0133193135,0.05064198,0.17427483,0.14222918,0.086169496,-0.05038589,0.10784686,-0.1297519,-0.055517994,0.04893125,0.1248862
425,0.06716621,0.16686034,0.177463,0.032664075,0.041988157,-0.033490647,-0.10438977,0.002439877,0.008157767,0.04696419,0.12355189,0.008421836,0.0036064088,0.058147192,0.08801147,0.025204092,-0.13133352,0.011287903,-0.113187656,0.16341326,0.016707657,-0.0063986164,0.07121984,-0.049492408,0.38971925,-0.0019210577,0.1302886,0.04622891,-0.013100062,0.24634168,-0.09148112,-0.06180846,0.03523978,0.30100822,0.17157942,0.089761734,0.029319871,0.15086067,0.079893485,0.04659715,0.12752648,0.13861465,-0.011509696,0.054347213,0.0073007764,0.19689652,-0.035310026,0.02858667,0.03394721,0.24795589
426,0.12486273,0.0864291,0.08632967,0.084731035,-0.0030864188,0.002849094,-0.114952765,-0.02121667,0.027588319,0.12376067,0.03009588,0.018610349,-0.09782641,0.053619318,0.033591677,0.05368398,-0.09386389,0.04616567,0.1683574,-0.036891364,0.008358897,-0.0885716,0.04717037,-0.14591116,0.17126147,0.0060303947,0.1071967,0.054052025,-0.043830737,0.09772431,-0.053405475,-0.011469021,-0.0865028,0.122595705,0.07622148,-0.010126188,0.015488601,0.12731211,0.0038493974,-0.007130008,0.04497484,0.031841155,-0.010258052,0.097957775,-0.041750148,0.16812822,-0.1261198,0.03386969,0.009586023,0.11889334
427,0.07039789,0.15851097,0.021532958,0.03850814,-0.060092203,0.001963403,-0.19795416,-0.015405048,0.13324817,0.043182187,0.09103716,0.10369244,0.036898065,0.06752304,0.20025416,0.056977045,-0.098355666,0.042963892,0.03066827,0.04197618,0.00062489905,-0.012016501,0.093519144,-0.06247656,0.10959641,-0.037570503,0.017515812,0.08648218,0.05684031,0.10023321,-0.058345217,-0.06595926,-0.013540325,0.23317663,0.2364912,-0.057769872,0.069583304,0.12960997,0.046019353,-0.04757914,0.05647097,0.07461135,0.027407913,0.05941871,-0.0031273111,0.10915018,-0.051377192,-0.06894889,-0.0021139742,0.10452811
428,0.01676769,0.050940834,0.038175814,0.07320468,-0.017918097,0.09352065,-0.11590193,-0.014849521,0.009187467,0.020615075,0.04862244,1.4724878e-05,0.051555306,0.05026788,0.082511306,0.02887844,-0.14580408,0.058526654,0.045684345,0.032294624,0.0060407333,0.06845735,0.119091906,-0.08258179,0.17046168,0.070348814,0.023999631,0.05758226,-0.03683281,0.05312446,-0.0076338267,-0.04217867,-0.05492433,0.20161024,0.14720352,-0.08291121,0.042301893,0.16517976,-0.03514654,-0.05512001,0.0492974,0.13551547,0.08001173,0.204638,-0.02789096,0.14637697,-0.07671114,-0.02724753,-0.014005141,0.15959224
429,0.055777356,0.025770241,0.13138582,0.031685326,-0.040165022,-0.03779965,-0.055201255,-0.013099438,-0.0025872383,0.049298957,0.012210575,0.04293691,-0.035304375,-0.02071236,0.0987404,0.019145863,-0.22537549,0.01132707,-0.06443966,-0.015236981,0.01985889,-0.018922253,0.17853113,0.10642702,0.16553833,0.02672887,0.03571297,-0.040719997,-0.043712858,0.09643077,0.010317776,-0.086863555,0.0051164925,0.30732355,0.31802782,0.018999841,0.033885773,0.15495199,0.016694903,-0.020479495,0.022518054,0.12293453,0.11285924,0.08312441,0.035503495,0.11085682,-0.09497461,0.0026121922,0.043974303,0.10663192
430,0.094812766,0.07257651,0.0665275,0.0066157863,0.14949638,0.058913324,-0.029477824,0.045497775,-0.0155320205,0.07342852,0.080862135,0.019049335,-0.04832346,0.06783804,0.036632143,0.015967118,0.007020049,0.080919474,0.054567818,-0.044268303,-0.01094043,-0.0628376,0.15209717,-0.049396113,0.31025976,0.033048794,0.0965253,0.05069399,-0.036903102,0.030332003,-0.03453635,-0.09897995,-0.028675323,0.19433512,0.22716708,0.034531794,0.04599399,0.08473742,0.17843565,0.089644566,0.09229295,0.018357018,0.098243564,0.024181299,-0.012674545,0.01293792,-0.056657948,-0.04509295,0.0067061856,0.17776322
431,0.039697066,0.08645983,0.015897471,0.11426239,0.0028226734,-0.0875059,-0.09249491,-0.002382727,0.04706872,0.07873381,0.057066977,0.0077192592,-0.023529489,0.019957498,-0.053798564,0.008015715,-0.054734275,0.06807794,0.11044976,0.033270184,-0.0014763479,-0.029925242,0.045841586,-0.051371556,0.18898572,0.052092038,0.058725614,0.0520261,0.079890214,-0.023012726,0.14019126,-0.025795469,0.02034432,0.14550248,0.13926499,0.13353956,0.057992153,0.17572144,0.0077880067,0.016747575,-0.02941587,-0.07618803,-0.04172042,-0.025470518,-0.05645281,0.17872486,0.0019123554,-0.014211446,0.09820901,0.15819395
432,0.038635444,0.03146648,-0.012444513,0.0752835,-0.034851067,0.061014593,-0.15184899,-0.063326634,0.033375286,0.07910066,0.047286976,0.00012063958,0.0551032,0.09445715,0.0681802,0.0338087,0.043413196,-0.054129593,-0.04913442,0.04189574,-0.022308325,-0.0051125176,0.003041597,-0.0079283165,0.16168754,-0.007351104,0.1397106,0.14423175,-0.05139096,0.042452995,0.014354795,-0.031070635,0.015402764,0.19626974,-0.0017340691,-0.033652246,0.025033593,-0.053242706,0.013175762,0.069351956,0.13212383,0.16701305,-0.038249858,0.1352355,-0.034718342,0.13207832,0.009031164,-0.04136717,-0.01764471,0.09920876
433,0.049369965,0.077554554,0.09180218,0.060943082,0.011017511,-0.010171104,-0.007247923,0.08245281,0.050495595,0.004681519,0.020556584,7.264304e-05,-0.0042542233,-0.019267201,0.06429091,0.04088881,-0.18496865,-0.006703601,-0.00026071072,0.06395309,0.007974331,0.15871826,0.08135928,-0.03403847,0.16676417,0.036759548,0.15950589,0.17326625,0.063770436,0.07515742,-0.04547083,-0.006475743,0.0011436829,0.07745706,0.017980052,0.11808702,0.0015643362,0.0892793,-0.01292193,0.077241465,0.013503093,0.11446577,-0.024617458,0.06866993,-0.006939308,0.14453766,-0.009606309,0.010755608,0.38835073,0.07506509
434,0.051696606,0.08199415,0.07655448,0.10928859,0.011097231,0.010988139,-0.051171944,-0.20080693,0.050367266,0.05388803,0.023507679,0.059534166,0.13903879,0.2376549,0.057168774,0.0035858245,0.047560617,0.044466134,-0.0060678646,0.09274677,-0.087458365,-0.045719575,0.016098706,-0.059070215,0.21421549,0.095923446,0.054140072,0.34168524,-0.029714497,0.15800785,-0.27381638,-0.23180288,-0.04193766,0.34935826,0.14857881,-0.052732084,0.062217414,0.03940589,0.012373159,-0.06743922,0.034780763,0.13075048,0.0204464,0.13574922,-0.036012344,0.021685813,-0.08240408,0.067686096,0.036688663,0.13114768
435,0.07823415,0.06357469,0.0860974,0.022767399,0.0880792,-0.01073947,-0.07199427,0.0102579845,-0.06066525,0.04325535,-0.013527181,0.13832782,0.10142912,0.009477645,0.08121198,0.03835278,-0.22102028,0.13818352,0.06742339,0.06114009,0.023752818,-0.03127827,0.13799132,-0.10414408,0.14038506,0.12608635,0.08045164,-0.04529158,0.03711851,0.16711856,-0.045241002,-0.20327093,0.02150801,0.16136259,0.11239633,-0.03864849,0.0012054984,0.288017,-0.0489021,0.08657209,0.010480108,0.15287168,-0.0031949542,0.077357076,0.038206186,0.17093274,0.063495874,-0.030434445,-0.026911892,0.14430645
436,0.026559781,0.05207904,0.082365684,0.044877715,0.063864574,0.0032594725,-0.13388872,0.05606146,0.021067236,0.053156592,0.029911473,0.003341391,-0.11055188,-0.075192034,-0.14721556,-0.018814549,-0.039824285,0.045756802,-0.00066546723,-0.043086685,0.008671404,0.0015989244,0.109139726,0.022211134,0.21076657,0.14971419,0.16922571,-0.011175562,-0.2075033,0.053285174,-0.020437514,-0.14361289,-0.08971533,0.26980957,0.25846007,-0.039114673,-0.015256773,0.13609785,0.033908047,-0.0083083995,0.0728617,0.06369658,0.113946296,0.16043174,-0.11901545,0.21510112,-0.101177774,-0.08674075,0.05379525,0.024572093
437,0.13502848,0.11407089,0.045683853,0.054078773,0.16717061,-0.028640749,-0.07776398,0.018374061,-0.036181808,0.07024294,0.04419077,0.0010911665,0.012476057,0.10562313,0.14375982,0.059507832,-0.008332238,0.038411718,-0.1589234,0.013502277,0.0015335754,-0.018159052,0.06953521,-0.039492585,0.44829836,-0.05118661,0.08805237,0.039584298,0.02885887,0.0062526967,-0.11101722,-0.07885074,0.085213766,0.12623419,0.24175997,0.10477652,0.036733955,0.12203313,0.13107578,0.16607375,0.03358216,0.08483941,0.05364694,0.0001989752,0.07375139,0.04789279,-0.048590366,0.051424682,0.00596836,0.18464056
438,-0.013858637,0.07086014,0.046709675,0.17229617,0.0063825273,0.060512066,-0.10421078,0.022721373,0.09277825,0.061515845,0.118015125,0.0010984772,0.060150627,0.041539013,-0.04653854,-0.022220675,0.056445144,0.06970358,0.16513564,0.0069452673,-0.0014716006,-0.019325854,0.03856444,-0.041648343,0.19629312,0.06719878,0.05535519,0.09399244,-0.05759774,-0.010964803,-0.043782663,0.109602615,0.029775618,0.034713387,0.093170084,0.07660768,0.020969354,0.2024737,0.004891623,-0.018483568,0.028771354,-0.092902616,-0.063664414,0.044620644,-0.022202052,0.22014245,-0.01377281,-0.0011818521,0.12797329,0.14455259
439,0.053993043,0.032655064,-0.0463535,0.066842884,-0.07344569,-0.031780127,-0.14538169,-0.090207614,0.043607906,0.034129404,0.05883319,1.3075575e-05,-0.014567517,0.08469242,0.2709909,0.013275068,0.11015092,0.023429886,-0.0597115,0.029365938,-0.027832463,-0.000110002235,-0.00018769363,0.07808432,0.093187846,0.05192258,-0.02333082,0.11251664,-0.034749813,0.06098266,-0.08494992,0.05626502,0.06571813,0.20165958,0.14758255,-0.07335367,0.068740636,0.057174228,-0.013932943,-0.0142790405,0.03695835,0.13416688,-0.07571599,0.12041396,0.0019261055,0.09806332,0.017037313,-0.060071766,0.101256125,0.09784463
440,-0.016467752,0.010358716,0.121863514,-0.028776256,-0.023385366,0.08607402,0.07008497,-0.055608496,0.027989833,-0.02169715,0.048292615,0.0050990055,0.07969736,0.16311264,0.040163837,-0.000751964,-0.087832116,0.046574954,0.033266567,0.06456159,0.001358157,0.05209901,0.115799375,-0.04729104,0.037373584,-0.0008831951,-0.06070323,0.11942816,0.004055377,-0.0051433463,-0.03801142,0.06426242,0.010043424,-0.011723615,2.2064894e-05,-0.12628695,0.031117622,0.16513811,0.008916538,0.028248243,0.05018544,0.096781015,0.09996174,0.029224824,-0.04271552,0.11052027,0.03665078,-0.00802827,0.014582131,0.16796064
441,0.14074092,-0.008216882,0.090153635,-0.013424389,-0.043241397,-0.013934039,-0.053229332,-0.025866246,0.052807033,0.074225016,-0.024567403,0.013070165,-0.020854143,-0.01318774,-0.010096105,0.027558312,-0.03871648,0.10427856,0.11483817,-0.009573026,-0.002921135,-0.0589498,0.0758595,0.06503588,0.02737619,0.056862697,-0.007030754,0.084158204,-0.11759959,0.04565267,0.18587752,0.020181641,0.07702875,0.1614633,0.16044648,-0.020688822,0.004465311,0.06808772,-0.011495805,-0.06380599,0.047838755,0.1196319,0.34021986,0.11967595,-0.025751181,0.16066718,-0.03021479,-0.011996211,0.057663772,0.0005596477
442,0.058821253,0.018909406,0.0955376,0.022598136,0.04002538,0.04414007,-0.036968574,0.0015521329,-0.03826531,0.082177944,0.028344102,0.027465152,0.009588145,0.10082942,-0.012146764,0.025075302,-0.105096966,-0.07519278,-0.007381486,-0.020525051,0.052980967,-0.03416068,0.07756472,0.04226683,0.34697604,0.025999611,0.06931093,0.021345869,-0.034604795,0.09344751,0.015002413,0.00078861415,-0.0078086117,0.1277702,0.02764406,-0.061683226,0.02115156,-0.030712977,0.033737764,0.042457707,0.06088376,0.09194581,0.0337452,0.025763309,-0.08829489,0.120665476,-0.042832743,0.041563787,-0.020801025,0.07778525
