,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t)
233,0.27145898,0.10826188,0.18141349,0.046456918,-0.105103575,-0.0018718541,-0.05572497,0.013564473,-0.02559839,-0.11333646,-0.08120383,0.01900095,0.02328633,0.019420225,-0.010385703,0.09057976,0.09439722,-0.08499224,0.07996598,-0.10174658,-0.08421852,-0.014367752,0.003689004,0.2903543,-0.19870935,0.16469143,-0.04123736
234,0.23085263,0.013677559,-0.07828935,0.097057566,-0.14132734,0.018791078,0.04077568,0.07820997,-0.038617626,-0.036012292,-0.13390559,-0.15085305,0.08300544,-0.026788872,0.08592644,-0.014668979,0.04595517,-0.0150616765,-0.021130957,-0.13976537,-0.08940168,-0.043755315,-0.10339929,0.26976994,-0.13707829,0.09461461,-0.13143119
235,0.17294301,0.012435731,0.09221336,0.09441311,0.03880641,0.013365436,0.14822897,0.019529743,0.012972502,-0.06300652,-0.106819116,-0.04612111,0.11176456,0.032380417,0.039742336,0.06890689,0.18159415,-0.058643937,-0.0279118,-0.19344321,-0.025394032,-0.013232634,0.11223999,0.46643138,-0.018094897,0.09434665,-0.06776283
236,0.26676357,0.122393124,-0.00089609483,0.08417128,-0.077097595,-0.0138964355,0.004133383,0.035318363,-0.034251947,-0.07934387,-0.086237416,-0.010472527,0.08011384,0.15011999,-0.018009018,0.09440952,0.081671275,-0.09665261,0.0344171,-0.05888811,0.0122428285,-0.073977225,0.10546915,0.25141838,-0.20758204,0.12552346,0.105985254
237,0.24991515,0.09490968,-0.077312455,0.11570786,-0.17155626,-0.02139829,0.033666912,0.055523574,-0.043715097,-0.0639984,-0.12510929,-0.14043246,0.06426212,0.02630644,0.12241492,0.0036137947,0.10562772,-0.015793882,-0.08725372,0.04154037,0.013311805,-0.02523089,0.11554936,0.25465232,-0.1937283,0.14812598,0.004453823
238,0.11738353,0.12812555,-0.10729939,0.087612785,-0.13900658,0.033173315,0.25072467,0.040667176,0.0072492966,0.059459914,-0.119871706,-0.10246244,0.074116565,0.0078885,0.035761766,0.066870704,0.011234295,0.023909265,-0.009578763,-0.020324312,0.034547977,-0.05366394,0.09936811,0.25575587,-0.10765463,0.10736868,-0.046950344
239,0.07293974,0.09714544,-0.0074511524,0.05415211,-0.056942876,0.07862553,0.11077233,0.013393863,0.02514638,0.04000153,-0.05091475,-0.03112473,0.3047908,0.038783155,-0.028890964,0.1600603,-0.004208794,-0.00866762,0.00018839166,-0.018172897,-0.0350867,-0.117959335,0.08960849,0.15794255,-0.04965344,0.19768113,-0.12304208
240,0.09502794,0.23702358,0.03503591,0.024757586,-0.056163482,-0.061768617,-0.0616715,0.023878422,-0.052835815,0.03047411,-0.036256373,-0.04337531,0.10707222,0.19379976,-0.006589963,0.056190006,-0.010735788,0.003128441,0.044469982,0.033343,-0.009466182,-0.16163504,0.018710887,0.09851527,-0.12670024,0.15708525,-0.053108554
241,0.1584205,0.08559331,-0.06965108,0.038946364,-0.013715439,-0.013614138,0.0132887745,0.0086025875,-0.025863286,0.046727903,0.055568084,-0.098719515,0.090794355,0.090806365,0.110563315,-0.030827327,-0.026216999,0.04742643,-0.047580555,0.07968735,0.023022277,0.0028907359,-0.024311433,0.08334564,-0.09098145,0.099970736,0.040761072
242,0.12111627,0.041560255,-0.049469303,0.024782933,0.034843706,-0.026721323,0.21433392,-0.019731637,0.016485285,0.04547397,-0.07274032,0.0034146232,0.07005357,0.042850126,0.09211851,0.079187654,-0.035573944,0.049066167,0.0034328098,-0.07875318,0.037249222,0.0048264866,0.118644945,0.16155824,0.0139990095,0.042343397,-0.031785406
243,0.13625716,0.13508405,-0.0035036756,-0.01578411,0.014469737,-0.025133291,0.029583903,0.012244189,-0.03878308,-0.018876646,-0.053878695,0.076457374,0.03915648,0.064982824,0.010788377,0.22238797,-0.023232127,-0.03680987,0.07313342,-0.035520125,0.014885052,-0.054266866,0.10972734,0.17840916,-0.049430653,0.40396255,-0.07503665
244,0.12520036,0.11022345,-0.03258661,0.036888365,-0.08605926,0.01114044,-0.0883746,0.042649165,-0.09251933,-0.022672404,-0.0244749,0.008273743,0.22007138,0.033258338,0.03044088,0.07189981,-0.005521953,-0.017556528,0.03830606,0.0008724984,-0.005785156,-0.29782757,0.066517875,0.20415825,-0.1629384,0.11057239,-0.07204468
245,0.11571686,0.1583235,-0.01232329,0.081827916,-0.11663141,-0.051942375,0.024112046,0.045421626,-0.035943255,0.01076384,-0.058769107,-0.08187259,0.058463804,0.1425695,0.06831705,-0.044184104,0.038666576,0.0008704683,-0.020570016,-0.04545165,0.064911254,-0.069641896,0.080509484,0.16420323,-0.046171516,0.12735571,-0.017540626
246,0.16820055,0.07312399,-0.045811046,0.06032664,-0.057674445,0.013513023,0.122344136,0.029024964,0.10112425,0.018857688,-0.045238268,-0.014240441,0.064521946,0.002265973,0.02214561,0.01823549,-0.024939677,0.00675771,0.015102276,-0.0127823725,0.07538704,0.023982363,0.105481036,0.16121201,-0.03734035,0.06456572,-0.018874308
247,0.1025807,0.12100318,0.006577204,-0.0049593374,-0.04677857,0.010900219,0.1180825,0.06780787,0.0023118267,-0.015188209,-0.07237169,-0.012625435,0.03443201,0.018678157,0.05080998,0.08483698,-0.022288572,-0.004693019,0.014310319,-0.045486145,0.019564323,-0.053760234,0.008081477,0.0857065,-0.032207236,0.06594909,-0.09713314
248,0.093569964,0.048164763,0.10394241,0.004170198,0.0020838194,0.0063616815,0.031743042,0.07959502,-0.041720778,0.014936974,-0.0426872,-0.024446819,0.07009174,0.027880425,-0.012477197,0.11314052,0.08411466,0.04244482,0.058606997,-0.05534865,-0.06265508,-0.06951946,0.03666893,0.21508032,-0.045792714,0.038721994,-0.10183945
249,0.088986464,0.13083842,0.002689181,0.054259587,-0.0016691517,-0.0036381148,-0.06313886,0.063721806,-0.056563936,-0.042414114,-0.0041664094,-0.0015980862,0.021920875,0.07923469,0.039791312,0.02025265,0.04491663,0.038057245,0.013115939,0.059200242,0.021601357,-0.042916216,0.028110093,0.1626383,-0.07220522,0.07479811,-0.060592756
250,0.11593111,0.027576307,-0.002331905,0.04152063,-0.028531533,0.0049608327,0.08241034,0.10315334,-0.007177055,0.046196457,-0.041415643,-0.017699488,0.038326774,0.043946005,0.1647442,0.003543146,0.0015825722,0.02960014,-0.010364687,-0.018290095,-0.012520215,-0.021712003,0.060566824,0.08061086,-0.052486375,0.017928302,-0.014352221
251,0.09010735,0.05432648,-0.018899709,0.009548934,-0.037827242,-0.025846103,0.13493021,0.06474295,0.013624163,-0.01810101,-0.045899637,0.07357344,0.009522228,0.05695265,0.18554366,0.04321489,0.045442697,0.015114974,0.058881484,-0.11653403,0.046645127,0.08898257,0.083164185,0.1464735,-0.046183243,-0.017477203,-0.09676014
252,0.19127555,0.07077752,-0.03362883,-0.007571731,-0.052739494,0.07499127,0.03172205,0.2779221,-0.013553655,-0.028744157,-0.044154894,0.09632254,0.22770217,0.16478367,-0.010565639,0.07854916,0.042684898,-0.057422064,0.13927153,-0.054283425,-0.14247264,0.071713544,0.07682429,0.18143448,-0.053417698,0.029065117,-0.18325578
253,0.2243816,0.15398617,0.04578421,0.0349782,-0.093341574,-0.07746446,-0.009308159,0.18427826,-0.016802913,-0.12899838,-0.09029887,-0.024156619,0.015178428,0.2567816,0.05123529,0.0162211,0.03858047,-0.025722206,0.00063810777,-0.066887945,-0.20210177,0.12310581,0.12530775,0.21888372,-0.16403261,0.042034097,-0.20180209
254,0.2743568,0.122248426,-0.044827767,0.112259194,-0.13452837,-0.13585228,0.10429163,0.10698469,0.011068813,-0.04907237,-0.08502222,-0.15239114,0.03910724,0.06402486,0.04388294,0.011031669,0.034842577,-0.030406063,-0.027303837,0.047676437,-0.1513544,0.1257996,0.119921945,0.19128644,-0.13987507,0.02359816,-0.061701503
255,0.16819395,0.11246333,-0.079968765,0.087170586,-0.14460516,-0.09078027,0.24809289,0.035562508,-2.35443e-05,0.061394695,-0.12870322,-0.086850785,0.0346227,0.016185302,0.043401778,0.06666164,0.03586314,0.027408984,-0.04395742,-0.011196878,-0.009730178,-0.028210156,0.06491961,0.17972372,-0.15055753,0.0930375,-0.06033046
256,0.10001352,0.059475012,-0.11419118,0.23516786,-0.091801345,-0.010421112,0.09224278,0.020520091,-0.008401386,0.03599663,-0.0038009658,-0.035113797,0.063148804,-0.03699809,-0.015836721,0.12465925,0.08983195,-0.002077353,-0.012219941,0.039872505,0.03544765,-0.09877319,0.04331793,0.16668308,0.11203718,0.08653021,-0.06903921
257,0.015408523,0.0748308,0.052109685,0.12282551,0.082158804,0.0037494795,0.11181256,0.110305384,-0.03238187,0.04186422,-0.038710482,0.13784209,0.04411405,0.21567306,-0.0014435314,0.059072975,0.04785277,0.18445703,0.086566135,-0.019750558,0.110383354,-0.08921204,0.06343846,0.10965569,-0.08703276,0.13248402,-0.035307188
258,0.14827897,0.053813376,-0.03271497,0.02602132,0.023106782,0.21312164,-0.0597423,0.21255043,-0.026411917,0.0145064,-0.005376132,-0.016526744,0.06839902,0.12189566,-0.008243725,0.06496854,0.038569815,0.01294454,0.038820446,0.057194218,0.025817936,0.058898736,0.08202561,0.10851273,-0.10174632,-0.04644642,0.044813335
259,0.12987617,0.08964455,0.123360425,0.020502655,-0.0548577,0.052221727,0.065147266,0.112222694,-0.020641029,-0.043978505,-0.06475727,-0.047071442,-0.01973408,0.16908796,0.1032909,0.15637971,0.040254243,0.03153734,-0.024425616,-0.13184047,-0.15874124,0.09091168,0.15649466,0.14041583,-0.063922584,-0.014095536,-0.116991386
260,0.24810414,0.1350895,0.034500353,0.060545847,-0.0855753,-0.107921876,-0.015129465,0.04421494,-0.038717665,-0.034708366,0.0024476796,-0.023085073,0.03608952,0.027776252,0.03456909,0.081938066,-0.007994141,-0.059246995,0.06461702,-0.017159937,-0.16687462,-0.012595491,0.11549805,0.17101215,-0.124937974,0.030951176,-0.1348395
261,0.28475314,0.07882462,-0.10555652,0.100282475,-0.12124116,-0.07243342,0.060802396,0.04084219,-0.040387247,-0.017235635,-0.12381567,-0.07815888,0.032001402,0.009589987,0.07495139,0.0036287704,-0.016693963,-0.006418328,-0.01693082,-0.037284337,-0.024199322,0.039316677,0.026364807,0.17431892,-0.15495089,0.122078836,-0.04512486
262,0.16904609,0.037769407,-0.112829685,0.09457159,-0.06044228,-0.026595365,0.21489492,0.082463056,-0.00161778,-0.035028785,-0.1395996,-0.057443734,0.06694686,-0.020558704,0.082330875,0.047703434,-0.028234228,0.010512099,-0.033670995,-0.14821006,0.026038686,-0.05656251,0.06645706,0.2936449,-0.049628705,0.07789256,-0.089541644
263,0.1537775,0.071858555,-0.0063626952,0.0438895,-0.051777028,-0.023936523,0.08133099,0.07207667,0.01890576,-0.031874847,-0.08252838,0.00090819784,0.066257805,0.05092052,-0.057986617,0.111674726,-0.030524505,-0.06909133,0.029190293,-0.06571833,0.006488976,-0.029830545,0.1882636,0.30904216,-0.07128436,0.053279802,-0.11457553
264,0.14023374,0.18187627,-0.041871432,0.06070358,-0.16287658,-0.044282585,-0.0044246577,0.059410598,0.06945087,-0.034967266,-0.07363008,-0.08255009,0.030762611,0.056698717,0.06078346,0.040852856,-0.01818084,-0.020856682,0.045133896,0.014361142,-0.033705723,-0.09071961,0.10026188,0.142576,-0.04223334,0.09655369,-0.05956251
265,0.13128522,0.0922457,-0.00515607,0.031293184,-0.0816735,0.020407097,0.071010984,0.040234853,-0.020198315,0.024999602,-0.06685618,0.12382489,0.12164399,-0.035853975,0.055306368,0.040605552,-0.023180783,0.023639942,0.049174767,-0.01076071,-0.022218347,-0.06853051,-0.040871516,0.124632426,-0.056139268,0.1328094,0.014854543
266,0.05767365,0.07511318,-0.0029895362,0.043455474,0.019381419,0.13471556,0.087652996,0.0980335,0.0132462345,0.015061436,-0.059683215,0.053160697,0.06804892,0.049177583,0.063843586,0.03553773,0.01301359,-0.002844331,0.019296808,-0.13077709,-0.06695373,-0.035847355,0.06827456,0.15793145,-0.0072920807,-0.0068055736,-0.06939464
267,0.11934472,0.07077983,0.08835673,0.017927904,-0.037401363,-0.05399174,0.05028432,0.21985582,-0.007300119,0.13066107,0.08328817,0.027573476,0.06933203,0.11999927,0.005676994,0.08187573,0.01744469,-0.060238995,0.07175563,-0.0901416,-0.13752508,0.1382218,0.15001772,0.1895166,-0.015528464,-0.013751033,-0.16672333
268,0.2146616,0.11177957,-0.022845136,0.14888169,-0.09036134,-0.08575863,-0.03618652,0.14823884,-0.021869143,-0.036959667,-0.041409194,0.08967188,0.0023760363,0.14994992,0.079915136,0.029005893,0.02612999,-0.02358041,0.01633542,0.1017478,-0.20141582,0.10645537,0.12038586,0.0697057,-0.1418344,0.010080458,-0.14694169
269,0.13164231,0.06384326,-0.10909253,0.10493833,-0.13285808,-0.027770273,0.18741947,0.21109149,0.1565957,0.011931792,-0.10503659,-0.06319966,0.041529816,0.030127497,0.05856203,0.06077999,-0.009925425,0.113707304,-0.0054445975,0.011993274,-0.033704612,0.20689635,0.07816274,0.21307832,-0.082386605,-0.019355336,-0.08576428
270,0.11240733,0.072889164,-0.048800915,-0.066992514,-0.011169233,-0.04523402,0.1842124,0.16518646,-0.015736263,-0.0015325553,-0.060918353,-0.023265626,-0.005454634,0.06870103,0.034765095,0.093717545,0.0046479106,0.0066795615,0.07505555,0.03444831,-0.13008201,0.04151805,0.057308603,0.047829244,-0.08066915,-0.053802468,-0.13700321
271,0.07734458,0.041152164,-0.044682413,-0.027792566,-0.04766205,-0.03147532,0.018924594,0.038953625,-0.046818912,-0.024504645,-0.016558241,-0.014181801,-0.010168469,0.26577502,-0.002327755,0.123822846,0.003715171,0.1647579,0.1869094,-0.027145892,0.009391695,0.029919982,0.17821145,0.13674054,-0.14176008,-0.01057216,-0.108646944
272,0.18638203,0.096501976,-0.08628292,-0.043137453,-0.07464169,0.057233185,-0.13131228,-0.000977092,-0.057574414,0.23150155,-0.021213898,-0.028379608,0.043587133,0.06491998,0.14961323,0.06515362,0.038296897,0.0484446,-0.024561651,0.05887945,-0.060818885,0.022118606,0.08963054,0.06738097,-0.113542356,0.11760806,-0.030122213
273,0.096951574,0.07076848,-0.006228268,-0.0020690635,-0.009971887,-0.075298086,0.18337636,-0.02956238,-0.019182637,0.051654793,-0.083669774,0.12281269,0.06703496,0.09997271,0.322017,-0.04556255,0.003353036,0.06431236,0.057637565,-0.10384073,-0.08431226,-0.044950582,0.13772248,0.1450264,0.0007251054,0.046997376,-0.089960955
274,0.17261651,0.10515428,0.039164767,-0.018956736,0.02847055,-0.03528475,0.16002437,0.04658464,0.022842802,-0.039567057,-0.047428478,0.19829749,0.02429071,0.034003075,0.03239982,0.10415419,-0.0003286564,-0.050052535,0.15668024,-0.1456473,0.054640662,0.13382336,0.1336316,0.22054435,-0.038867686,0.04216587,-0.11708366
275,0.18754226,0.0838288,-0.030535745,0.0064961314,-0.11101832,0.07026973,-0.055717837,0.12217533,-0.016074497,-0.113819785,-0.044353846,-0.0022755489,0.04647083,0.05348505,-0.010552375,0.21249996,0.013502575,-0.056947693,0.024009671,-0.09682885,-0.18031473,0.0033917287,0.031495754,0.18376496,-0.13299556,0.09332099,-0.2298591
276,0.18145828,0.11557542,-0.014742544,0.063970156,-0.04975791,-0.09138792,0.00029990077,0.09170151,-0.10575964,-0.034309544,-0.09301788,-0.11234753,0.0538382,0.034032293,0.23191333,-0.022385696,-0.0043655643,-0.042802617,0.0139406435,-0.052807443,-0.16895387,-0.12929371,0.05791903,0.1890539,-0.016043574,0.10453133,-0.13489744
277,0.15091066,0.06506136,-0.04708535,0.111145504,-0.03846883,0.027570665,0.1966225,0.029034747,0.023974106,-0.016009578,-0.090727955,0.0683005,0.054345362,0.047936264,0.07073702,0.03508858,0.0053191558,0.009418301,0.10326751,-0.178382,0.21363007,0.02843008,0.11706982,0.29852995,-0.07756074,0.093753956,-0.067751825
278,0.20482004,0.08572,-0.024515368,0.04230716,-0.09030935,0.12212673,0.0215928,0.10501729,-0.005773455,-0.11273772,-0.06528565,0.0078607,0.04779559,0.07029304,-0.036418155,0.118709765,0.05085118,-0.05854605,0.011002455,-0.09750692,0.0044401884,0.008527941,0.071113646,0.2306558,-0.045840494,0.12038827,-0.18447177
279,0.18871409,0.06090505,0.06004101,0.05472309,-0.08762327,-0.00081487186,-0.029399699,0.10649942,-0.05723191,0.025670096,-0.009220831,-0.104889534,0.06518829,0.04177039,0.03471659,0.0903732,0.046042614,-0.046164386,0.019354487,-0.076210804,-0.17710228,-0.032037713,0.096259944,0.21385767,-0.0728937,0.047448855,-0.14960001
280,0.15526804,0.10504356,0.012141556,0.0795162,-0.0986658,-0.113978505,0.020075005,0.02825065,0.0005497597,0.08597348,-0.08737582,-0.015606744,0.067946546,0.051297266,0.14404601,-0.012076312,0.05754741,-0.0073888786,0.12928984,-0.10444925,-0.07705264,-0.041713066,0.07714256,0.18844125,-0.10126509,0.12341928,-0.034450173
281,0.18034044,0.07750135,-0.06687805,0.06726561,-0.07908341,0.0514381,0.04598362,0.04986189,0.020958055,-0.048071686,-0.0616755,0.070531175,0.07254505,0.001588023,0.13997477,0.012874039,0.059895813,-0.051929366,0.023970824,-0.1227522,0.042079628,0.03975167,-0.03572439,0.2168085,-0.119574,0.12758929,-0.069844894
282,0.16298157,0.035830602,-0.0022809468,0.04993522,-0.039528392,0.09775023,0.092319645,0.0989599,0.017285828,-0.040915556,-0.014809333,-0.026373068,0.063952275,0.073913306,0.025822302,0.025637314,0.1336659,-0.05966838,0.015886186,-0.13767156,-0.14904472,0.08856143,0.016834456,0.22960564,0.022202406,-0.004783415,-0.2103032
283,0.18812434,0.074868485,0.06034252,0.13193832,-0.007226819,-0.07370871,0.0064319237,0.062229685,-0.0029493496,-0.06425185,-0.008380376,-0.0013870195,0.025869204,0.13225575,0.0017387932,0.087299675,0.06184791,-0.066706166,0.041091394,-0.08504225,-0.19466363,0.08234826,0.1682837,0.21275248,-0.01231429,0.03502195,-0.13595071
284,0.3524719,0.16011365,-0.038911294,0.1377854,-0.11228898,-0.12236329,-0.011092706,0.09640377,-0.043503635,-0.07951161,-0.09397767,-0.017066551,0.019186867,0.104819335,0.03781797,0.01219593,0.05937021,0.05102224,0.01689756,0.055949546,-0.03106163,0.11160006,0.09251321,0.16456594,-0.0949614,0.27938944,-0.048176724
285,0.20256592,0.061484538,-0.09926635,0.117867924,-0.06246257,-0.01598801,0.2174555,0.11433759,0.029426571,0.18636668,-0.13732621,-0.0871599,0.19040738,0.07521196,0.1372311,0.009788803,-0.005180963,0.036476847,-0.025519839,-0.1041965,-0.03914585,-0.120168425,0.057344567,0.23815557,-0.1167171,0.0617449,-0.088997886
286,0.21957108,0.18909967,-0.06490156,0.044288017,-0.06492115,-0.06770799,0.13788843,0.07307905,-0.0023472442,-0.017540514,-0.09531451,0.085520186,0.042279337,0.121883176,0.16758314,0.14582418,-0.017779365,-0.041748147,0.018144427,-0.09080116,0.05214441,0.07470679,0.13490069,0.22630304,-0.09613308,0.06284215,-0.08470878
287,0.22575724,0.13572155,-0.08150006,0.045616213,-0.12315358,-0.00858542,0.06839269,0.10298136,-0.071845986,-0.009949047,-0.10229681,-0.014920352,0.033151716,0.11006376,0.098482415,0.07436661,-0.051628474,-0.04053196,0.17506759,-0.064807415,-0.13870038,0.054856747,0.1582826,0.23328981,-0.17457654,0.032718826,-0.17447498
288,0.23498651,0.12516521,-0.09147321,0.08543647,-0.1391602,-0.011001844,0.013458525,0.06972491,-0.020833353,-0.10210745,-0.08138193,0.035882577,0.21931784,0.03449031,0.12705463,0.034453332,0.029549183,-0.023577806,-0.018206753,-0.116123855,-0.0968219,0.052371368,0.089875676,0.3278245,-0.09840449,0.15093668,-0.21911323
289,0.19527206,0.21214932,-0.03777776,0.23715591,-0.094904125,-0.04931142,0.27679628,0.13134068,-0.013476187,0.034965347,-0.11503658,-0.053099297,0.12936771,0.087424286,0.031547625,0.006731365,-0.02070403,-0.0379581,0.027227446,-0.1489423,-0.10111949,-0.015585452,0.10784649,0.24958879,-0.056084074,0.15725902,-0.19001924
290,0.26528928,0.12734747,-0.049610466,0.20693772,-0.06498836,-0.05766084,0.028659698,0.26914024,-0.0031662928,0.026994824,-0.09597959,-0.041012708,0.109307624,0.12174779,-0.09206401,0.14020166,-0.051153854,-0.01027146,-0.007072692,-0.033867948,-0.09079899,0.0077086864,0.18390054,0.2721588,-0.10850778,0.1076368,-0.115135334
291,0.21096388,0.1469306,-0.073814005,0.11504125,-0.14212677,-0.10429158,0.009951653,0.21900995,0.013147391,-0.016568074,-0.12182552,-0.11799482,0.05693634,0.1567363,0.09836774,0.014911699,-0.053290173,-0.016933909,0.10971828,0.084411085,-0.03971371,-0.043502256,0.23653823,0.26849777,-0.22072873,0.05664543,-0.018750109
292,0.15286411,0.16535142,-0.14153662,0.070618935,-0.2364468,-0.03760224,0.15285449,0.12055861,-0.007098668,-0.051242866,-0.103918396,-0.071998976,0.037370697,0.19713542,0.06704069,0.010693258,-0.025716256,0.16270149,-0.055118322,-0.054946743,0.06826487,0.065925404,0.12344531,0.19771399,-0.17167872,0.23074105,0.008106828
293,0.21035933,0.10302818,0.02009219,-0.0404261,-0.063640796,-0.0017440096,0.10515601,0.09935586,0.014474667,0.019900452,-0.07639798,-0.12809744,0.14582303,-0.038914584,-0.0018589504,0.1270257,-0.06714565,-0.026283303,0.096638724,0.0734396,-0.18133892,-0.11030991,0.1200007,0.16317147,0.043425914,-0.0065589827,-0.12907885
294,0.106601104,0.13325857,0.055165865,0.02564751,-0.049685646,-0.09303966,0.038743638,-0.022886558,-0.060476057,-0.016786464,-0.052348215,0.09834352,0.015291703,0.09097394,0.0749172,0.09598005,-0.012801522,0.05608665,0.06266109,-0.100222364,0.092559725,-0.10562709,-0.0060878196,0.1887677,-0.081711076,0.15460235,-0.015404303
295,0.15135042,0.1292816,-0.087193675,0.017983373,0.005472714,0.07974219,0.016584326,0.050932527,-0.045385025,-0.036109466,0.005987838,-0.02296313,0.112722434,-0.015495823,0.021288443,0.036163732,-0.0052628107,0.05314734,0.024679882,-0.035854116,0.0006810501,-0.06516878,-0.014668273,0.13852435,-0.078653336,0.057331078,-0.06121803
296,0.11810478,0.05084306,0.008530395,0.049848035,0.05958279,0.117631495,0.048464194,0.05216738,-0.017950714,0.018683108,0.024446681,-0.063336425,0.035415407,0.08841891,0.06406965,0.030182205,-0.021260172,-0.017268779,0.015549714,-0.114218265,-0.06467791,-0.030555502,0.08382782,0.13115007,-0.017231539,0.03517548,-0.116540395
297,0.19221745,0.070553586,0.05409525,0.046070654,-0.03221453,-0.053577162,0.050792463,0.022689076,0.007996535,-0.029628407,-0.05636367,0.13140017,0.020556133,0.07415492,0.042038515,0.026640575,-0.019063883,-0.046324916,0.031099766,-0.108504295,-0.08883808,0.01646562,0.14316912,0.15637664,-0.011346669,0.08564827,-0.124638386
298,0.20519146,0.11934899,0.015610091,0.05915021,-0.099696025,-0.06391201,0.03401777,0.10131805,0.005277224,0.090368725,-0.09604066,0.07258601,0.043488383,0.020351633,0.036602385,0.12724769,-0.013559049,-0.05195129,0.02979198,0.041529287,-0.0640965,0.039235055,0.1167279,0.2022347,-0.052074004,0.010542177,-0.07142389
299,0.09484987,0.097322896,-0.057270277,0.059262764,-0.03643754,-0.045572165,0.07963958,0.23516122,0.119362205,0.06112492,-0.07521426,0.0156072,0.005795275,0.04896691,0.14658272,0.03945121,0.0027728565,0.0400033,0.057375476,-0.055566274,-0.04980818,0.00045571942,0.032416955,0.17803285,-0.15219496,0.037055563,-0.10325717
300,0.13419737,0.04389848,-0.09042625,-0.04977877,-0.062939934,0.036683165,0.045378853,0.2572397,-0.015680702,0.0060437843,-0.047366496,0.022859434,0.02075721,0.104478724,0.07783,0.063617155,-0.0073328586,-0.017071605,0.017611794,-0.032422263,-0.058589607,0.112263404,0.09053916,0.17236973,-0.13117078,-0.082209095,-0.118601136
301,0.32722482,0.062864564,0.06467128,0.0084530385,-0.1187259,-0.047980722,0.100714244,0.25133651,0.0035807341,-0.050519735,-0.041234504,-0.020126585,0.01399184,0.13388547,0.05970535,0.0257231,-0.010027377,-0.010178881,0.015123757,-0.0685779,-0.12594852,0.116905205,0.21833931,0.13158232,-0.07468037,0.0683924,-0.18573454
302,0.2708008,0.18432918,-0.054821517,0.022231305,-0.14301294,0.049759865,0.14451616,0.12018711,-0.007557674,-0.0904772,-0.16351801,-0.03586103,0.047567286,0.07929116,0.1798015,0.05128969,0.026227362,0.021840066,0.119522326,-0.100462005,-0.16937673,0.023986906,0.15742916,0.21979892,-0.12941745,-0.02292829,-0.19115753
303,0.22537062,0.1037825,-0.010408135,0.014500241,-0.13221636,-0.06994481,0.12588504,0.05337784,0.0015318319,-0.07948406,-0.05302366,-0.022440784,0.040404476,0.013224735,0.026315104,0.11519015,0.0032564257,-0.022733985,0.068791084,-0.23700276,-0.1843145,0.02762832,0.07669145,0.33773193,-0.07257414,0.114422426,-0.2285661
304,0.33430144,0.085460775,0.0016711056,0.0361911,-0.081063226,-0.01090309,-0.07218906,0.024317194,-0.037183188,-0.101393014,-0.015634626,-0.070212126,0.07663521,-0.018856274,0.11476904,0.08732883,0.050694253,-0.034745596,0.018041685,0.007375911,-0.19274038,-0.1241801,0.049760945,0.2148829,-0.12391727,0.08616187,-0.1879484
305,0.18738513,0.10664836,-0.06578498,0.13009825,-0.054385543,-0.047541484,0.18101254,-0.0041572405,-0.03554647,-0.04104997,-0.16643207,-0.07040244,0.04309299,0.041890025,0.14836968,-0.03285254,0.013529273,0.0055925315,0.017521331,-0.18031858,0.025325503,-0.0069530383,0.0047313212,0.30450466,-0.13069952,0.11246772,-0.0985166
306,0.2323349,0.024075637,-0.076301865,0.08290453,-0.06064386,0.0100257825,0.08545179,0.032556817,0.026882213,-0.054218918,-0.05061463,-0.023398474,0.07979273,-0.0074492344,-0.05027634,0.09064558,0.03602047,-0.0596927,0.098642945,-0.15790851,0.0045316517,0.017367296,0.07642445,0.3183713,-0.036587972,0.09776955,-0.13148722
307,0.19405136,0.078137085,0.039312672,0.058469012,0.030472875,0.04512073,-0.066155836,0.11903016,-0.011959802,-0.12507243,-0.0872988,0.106030665,0.06478517,0.028087554,0.05030692,0.08598408,0.07167109,-0.07802243,0.014585514,-0.11283529,-0.090416454,-0.08594081,0.064569704,0.22080505,-0.11315256,0.14142454,-0.13735278
308,0.1675636,0.064769916,-0.033490233,0.074890636,-0.12346677,-0.060853947,0.063641615,0.1417671,-0.02977775,-0.05120909,-0.09674448,-0.09714558,0.1866993,0.14692026,0.072071165,0.01072349,0.023530459,0.014313497,0.039541308,-0.11267366,-0.05075053,-0.039978005,0.11429551,0.25554478,-0.16207978,-0.013807094,-0.076092556
309,0.21902475,0.16285056,-0.110653915,0.04534279,-0.10795761,-0.06578335,0.053423155,0.07368507,8.704746e-05,-0.08119816,-0.07035618,-0.070422456,-0.003208954,0.10568309,0.0064730803,0.03622035,0.005484208,-0.04200785,-0.039808493,-0.023674957,-0.0439994,0.17728072,0.11066854,0.20322868,-0.09337941,0.09810054,-0.077762425
310,0.20551687,0.08130823,-0.07614699,0.11911383,-0.10146758,-0.025283802,0.17513742,0.024408886,0.03441116,0.023150416,-0.09173651,-0.13471243,0.05412996,0.03808372,0.048946813,0.060306996,-0.04620702,-0.009072695,-0.034299478,0.0130838705,-0.15092966,-0.060942866,0.14344063,0.16802916,-0.08668184,0.15765047,-0.10120342
