,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t)
405,-0.102626845,0.0036042128,-0.16882126,0.0069850534,0.09412051,0.030187782,0.05827485,-0.101098225,0.015474672,0.06700267,0.25614595,0.021633513,0.032365706,-0.024551926,-0.21949983,-0.07915742,-0.068271756,-0.09295099,0.06957917,-0.3090406,0.28514534,0.007560072,-0.0034509916,-0.08738436,-0.028068222,0.174146,0.014046858,0.18500201,-0.47896263,0.08369013,0.23931609,-0.03455889,-0.43459105,0.06710315,0.017636718,0.13346185,-0.04428051,0.05825942,0.114048325,-0.0363132
406,-0.0663659,0.008445077,0.14662541,0.20215249,-0.10115845,0.092261344,-0.17079154,-0.21713568,0.00047704007,0.27419376,-0.060201034,0.04176279,-0.047712486,0.06913845,0.20494728,0.06544762,-0.057102792,-0.053841196,0.017794639,-0.28747883,0.29974848,0.13267739,-0.015559062,0.06381445,0.044349007,0.027175665,-0.21371028,0.09422047,-0.07945558,-0.28079253,0.06479262,-0.08828531,-0.08498179,-0.24873187,-0.023433562,-0.010578379,0.23095733,-0.077549174,0.04624896,-0.2371875
407,0.13333885,-0.106767304,-0.1525985,0.00570191,0.21391627,0.0059987893,0.037760407,-0.0946792,0.027060894,0.12294466,0.2012567,-0.0066443644,-0.035680138,0.03253026,-0.021504559,0.060268942,-0.009267334,-0.14714082,0.05289474,-0.07696305,0.101207614,0.23262095,0.023328546,-0.085841775,0.07943369,-0.043073542,0.06645165,-0.08077093,-0.2145798,0.08489413,0.2396318,0.12579922,-0.1316928,-0.0751861,0.021783788,-0.011987859,0.17087619,-0.084047325,0.09054721,-0.08885379
408,-0.07244903,0.043150194,-0.20916754,0.041631676,-0.02280156,0.03551721,0.1307573,-0.14043319,0.01863129,-0.032817207,0.11521627,0.06472119,0.03412077,-0.041448753,-0.15021843,-0.06461217,-0.05735222,-0.07085187,0.1085442,-0.20378464,0.18876813,0.026723795,-0.02023927,0.01016973,0.09813177,0.057584085,0.019457247,0.019922417,-0.22033276,-0.018944524,0.257865,0.02512331,-0.22032385,0.12198705,-0.0029633753,0.13688219,0.025833536,0.012516745,0.084930226,-0.05342314
409,-0.048830293,0.033473738,0.060769312,0.16370277,-0.016807018,0.09234556,-0.015553225,-0.20674634,0.013760961,0.12788764,0.13799487,0.00014846213,-0.08675192,0.021601858,-0.017334094,0.056226917,0.030984834,-0.117210485,0.09408464,-0.19903599,0.18475273,0.06927562,-0.005797215,-0.0067079393,0.04125674,0.10822383,-0.08081081,0.1863242,-0.27976155,-0.1517625,0.13932273,0.052059937,-0.09337089,-0.093909204,0.02148193,0.028000992,0.18799256,-0.09232723,0.18789831,-0.13868056
410,0.20727514,0.041617405,-0.11465349,0.0369816,0.13875063,0.034333497,0.012814048,-0.0854577,0.06951292,0.050760522,0.20322947,-0.0005898762,-0.14190593,-0.0032520369,-0.06701057,0.052759387,0.15988031,-0.11553198,0.05207852,-0.1167137,0.22403766,0.08877112,-0.03353563,-0.05407461,0.06252855,-0.015427322,-0.029861541,-0.03922589,-0.26793215,0.016336735,0.25631943,0.06908439,-0.14949858,-0.0068524415,-0.03584254,-0.007457313,0.1768381,-0.09829915,0.018423494,-0.0275589
411,-0.010668637,0.013168701,-0.23768811,0.08294709,0.02934877,0.059437864,0.009351237,-0.10720619,0.0026883374,0.0065456256,0.15092455,0.0526383,0.015295327,-0.0072854348,-0.17441034,0.06398753,-0.0059438758,-0.090417154,0.07910033,-0.23497531,0.19311938,0.16085595,0.002102336,-0.06647432,0.04958859,0.07354987,0.015819695,0.049943913,-0.17970873,0.027365178,0.479277,0.036109652,-0.14942595,-0.008065236,-0.05079028,0.07966492,0.01271522,-0.023958873,0.09539697,-0.05455143
412,-0.0044281855,0.022386914,0.03222082,0.09769047,0.064301394,0.055966448,-0.012389211,-0.092166096,0.004368391,0.13785738,0.17986532,0.012723845,0.006722972,-0.030788332,-0.082979865,0.060014553,-0.14529984,-0.047877777,0.10334012,-0.33017364,0.1501075,0.07576117,-0.06609821,-0.05293346,0.014090812,0.11391547,-0.056030028,0.08972649,-0.44713295,0.019730384,0.11806197,0.015540568,-0.13083188,-0.016744006,0.054345258,0.07480327,0.00539106,-0.10051534,0.006684082,-0.08198067
413,-0.0151133835,-0.018512145,-0.011679301,0.12146403,-0.10408824,0.11807078,0.0348529,-0.16307,0.00024076072,0.042159546,0.02147712,-0.0069178184,-0.022251137,0.060147457,0.03218164,0.014819285,-0.03877751,-0.07717852,-0.014250285,-0.06643547,0.30531555,0.022574995,-0.078275725,0.052285656,0.028573431,0.11158453,-0.10413175,0.027907018,-0.08668757,-0.03271623,0.17410561,-0.04753868,-0.1216481,0.05204448,-0.0019227378,0.008217563,0.06191066,0.030684173,0.038602784,-0.07282543
414,0.03544262,-0.044485033,-0.027093878,0.026302043,0.15234292,0.019786831,0.117660634,-0.035415582,0.00044405984,0.16802672,0.09821999,0.010699173,-0.072300404,0.02673573,0.023488717,0.06891,0.056181595,-0.10314382,0.008774876,-0.14105977,0.11924592,0.23144722,0.0757265,-0.04844454,-0.022128833,0.025266029,0.021255093,0.08049244,-0.22502671,-0.06807785,0.12279199,0.08683437,-0.18046725,-0.07640733,-0.06616848,-0.05028851,0.15602653,-0.015502052,-0.0687407,-0.123016745
415,0.07106254,0.01887495,-0.115747325,0.06701159,-0.027067238,-0.05518154,-0.038531523,0.0072155446,0.071191646,0.05905648,0.073111966,0.023901451,-0.13069674,-0.014017618,-0.10621674,-0.0038230233,0.068355076,-0.027528984,0.117014185,-0.024015352,0.14913023,0.0651208,-0.03538815,-0.016283762,0.06175317,-0.0052180197,-0.034686767,-0.025761833,-0.020042466,-0.09594145,0.14024225,-0.022639073,-0.065151855,0.013665296,-0.04321843,0.012661775,0.034159143,-0.0028415583,-0.06806201,-0.07574768
416,-0.04937421,-0.017248873,-0.04108918,-0.0033293695,0.004180544,0.11598362,-0.009118178,-0.025363173,7.578523e-05,0.048243023,0.1557095,0.11131112,-0.055139285,-0.0028464054,0.0044970363,0.04116128,-0.014563696,-0.0066859922,0.13125312,-0.027185593,-0.014604057,0.1330422,0.2006469,-0.053469416,0.003356811,0.02988779,0.052187875,0.13033062,-0.05108249,-0.021831902,0.050674185,0.03880222,-4.524784e-05,0.012744773,-0.018959487,0.029480677,-0.03041406,-0.10282788,0.05658528,-0.045422334
417,0.23023304,0.04030765,0.012260441,0.031800415,0.106741354,-0.027024932,0.03155115,0.035299882,0.039061412,-0.013492948,0.050658055,-0.0028128177,-0.016482841,-0.015880406,-0.054172166,0.046084996,-0.0527533,-0.04948515,0.022932917,-0.02486565,0.14663464,-0.027002338,-0.07162543,0.010036139,0.044116605,-0.07487232,0.00383339,0.12423729,-0.10555031,-0.070029266,-0.047283173,0.05490103,-0.06604153,0.05381917,0.121484675,0.07760231,0.093383215,-0.0677788,-0.08729221,0.02956666
418,-0.08280311,0.0141747445,-0.14910397,0.007295588,-0.04323106,0.03762839,0.0065021906,-0.0564576,0.020884708,-0.015558745,0.022403657,0.03255357,0.019127766,0.008146079,-0.0932811,-0.014144754,-0.0009990481,0.022687878,0.0949602,0.003885975,0.07916226,0.04218839,0.02329318,0.012793792,0.05668612,-0.041201297,-0.042505085,0.0070885206,0.11125308,-0.020395104,0.21292719,0.009322811,-0.06973353,0.118656754,-0.058072843,0.10087545,-0.017073957,0.033281792,0.12723146,-0.026358787
419,0.054438032,0.037357863,0.15743838,-0.008233935,0.14591213,0.08581283,-0.045535047,-0.051719736,0.0791771,0.081575535,0.09586248,0.004830418,0.03283982,0.03206507,0.013707774,0.07316146,-0.03608604,-0.009959191,0.0703437,-0.16578555,-0.022753209,0.040074762,0.08303574,-0.05513508,0.07431684,-0.0018489808,0.03742122,0.17876652,-0.28115532,0.0035943575,-0.070817605,0.058058277,-0.066090934,-0.0020528734,0.055191085,0.020451466,0.066727296,0.057511434,-0.009679303,-0.083573736
420,0.13720872,0.07160397,-0.03498806,0.14354673,-0.064683326,-0.059442148,-0.027960585,-0.09427017,0.0038020448,-0.012657732,-0.008430582,0.19466253,0.0731653,0.03431019,-0.075422235,0.012815317,0.098465174,-0.07652892,0.0064530224,0.23144585,0.24668208,-0.05202116,-0.015263407,0.027506292,0.10068342,-0.062196452,-0.15944298,0.0574579,0.107689746,-0.08990019,0.062093403,-0.008962311,-0.030948257,0.028694075,0.05529273,0.04872727,0.0745513,0.09562978,0.026341889,-0.09932732
421,-0.082387775,-0.071947545,0.03865318,-0.19848041,0.13945498,0.061098184,0.02279499,0.12708607,0.0004830515,0.1646559,0.13948466,-0.0008811981,0.07753073,0.029119734,-0.09268574,0.059638955,0.058916964,-0.063396886,0.087800756,-0.091866575,-0.031065308,0.2080439,-0.047780417,-0.09160372,0.0057691913,-0.020934364,-0.0017730223,0.023462946,-0.15345964,0.082934655,0.17050952,0.108698934,-0.05802342,-0.0592236,-0.035649184,0.05370357,0.10423537,-0.11446197,0.1450413,-0.11921141
422,0.05390325,0.0013524721,-0.08256206,0.028760975,0.048500367,-0.03220592,0.012167496,-0.037396185,0.06316429,-0.041586462,0.25546348,0.008812384,0.15242076,-0.024633966,-0.017086066,0.15503302,-0.06555647,0.039520036,0.1009039,-0.20077883,0.16072747,-0.036430124,0.018875845,-0.028499763,0.22004825,-0.07766906,0.024003603,-0.061570145,-0.01339837,0.06278846,0.21363886,-0.05032833,-0.044056624,0.12298994,0.00376812,0.099038884,-0.18257536,0.15682466,-0.013680823,0.0012099862
423,0.074035,0.014978446,0.15703663,0.067119226,0.15269111,0.1196598,-0.035642426,-0.31660527,0.030715324,0.1518892,-0.04801321,0.09134746,0.1782586,0.014675908,0.069573104,0.037162773,-0.030070063,-0.103342816,0.1051465,-0.12812838,0.28188324,0.089522325,0.10646535,0.05693834,0.0689145,0.04045629,-0.06583274,0.19557513,-0.15483119,-0.21722145,-0.059377417,-0.0168796,-0.21194002,-0.017354589,0.046574615,0.02309952,0.11338495,0.031334855,0.11201773,-0.23294686
424,0.16833298,-0.01572186,-0.0784322,0.012901919,0.22724642,-0.010557749,-0.029838813,-0.08523625,0.0059859953,0.17877407,0.06429689,0.029818203,0.02007477,0.039784975,-0.10846589,0.08126634,0.0042216973,-0.14586276,0.16918209,-0.02334442,0.1748011,0.14510392,-0.051448222,-0.033963613,0.13132752,-0.10128504,-0.11871446,0.024867842,-0.14517532,-0.084257886,0.0048029292,0.1301527,-0.17963514,-0.08660678,0.038391996,0.06491457,0.43492875,-0.11030321,0.07639356,-0.064071156
425,-0.08938693,-0.042956114,-0.37069714,-0.066294156,0.056631878,0.06776308,0.01157853,-0.029852994,0.08873021,-0.032354023,0.12009562,0.014413764,0.06477213,-0.009630472,-0.15472269,-0.0349406,-0.048522525,-0.072711475,0.17884696,-0.041255094,0.12515365,0.032839283,-0.019563671,-0.08825301,0.26959205,-0.038433477,0.04248459,0.085286655,-0.14754027,0.016451579,0.30489933,0.059509315,0.11418061,0.07043409,0.037798677,0.14001577,0.024929237,-0.06141388,0.1286329,-0.1023583
426,-0.14866008,0.033252716,0.013106335,0.062189423,-0.04957616,0.15289928,0.21857724,-0.12543125,0.09150177,0.12708957,0.28469077,0.015672311,0.06561482,-0.043691993,0.0030336976,0.054793946,-0.23575819,-0.10455566,0.117035404,-0.27958298,0.2935974,0.011087692,0.033519085,-0.0417001,0.1223074,-0.072414935,-0.046256516,0.3639976,-0.39401883,0.2595759,0.121626705,0.08363862,-0.1257599,0.13329706,0.13607545,0.10901236,-0.08608274,-0.1476127,0.11693548,0.005617392
427,0.03248249,-0.013602382,0.08805438,0.09774501,0.081928805,0.040272214,0.11190018,-0.2559316,0.0045580906,0.17999123,-0.048625916,0.052085787,0.1458049,-0.018827166,0.058583807,-0.020757478,0.07091738,-0.19246036,0.03144609,-0.22663577,0.50230616,0.03961637,0.07439223,0.07865191,0.15680361,-0.16280936,-0.045678318,0.16052784,0.01267913,-0.22018382,0.1737934,0.0037401859,-0.3684407,0.095146365,0.042273037,0.037960693,0.1972447,0.1137781,0.008874258,-0.11678023
428,0.097209744,-0.022816539,-0.04847952,0.13282707,0.30235982,-0.008632537,-0.019456953,-0.13376865,0.009847207,0.22702481,0.09958504,0.0013535549,0.14976348,0.042823497,-0.10659759,0.09023727,0.1526669,-0.1541678,0.17153405,-0.26800293,0.09824039,0.31656778,0.14230812,-0.020019438,0.20695318,-0.14520848,-0.092292994,0.06920644,-0.32529786,-0.27353883,0.048374653,0.11792715,-0.21166109,-0.10324461,-0.100255206,-0.01431144,0.42712346,-0.1321169,0.06875821,-0.27715912
429,0.09365492,-0.016895488,-0.33907673,0.10919269,-0.007727515,-0.015333798,-0.019841107,0.0028835535,0.043750256,-0.104150705,0.22314027,0.019092008,0.048619594,-0.0013384288,-0.27856436,0.07684498,-0.16581851,-0.108795196,0.2089283,0.056335133,0.18947783,0.08263576,0.09045787,-0.09998874,0.15379713,0.009503594,-0.08069206,-0.0024887067,-0.157277,0.05036608,0.21519488,0.03425493,-0.0024978342,0.07590148,0.14010319,0.18790983,0.078723945,-0.19272144,0.15846263,-0.085929535
430,-0.19626701,-0.040324926,-0.18186732,-0.07331939,0.04096271,0.18856262,0.05316739,0.08425115,0.007521799,0.020159028,0.15288933,-0.016994596,0.085956804,-0.034473963,-0.1550751,-0.0070582586,-0.32386178,0.054429345,0.06336745,-0.095496334,0.12278654,0.09965935,0.0073051825,-0.061219744,0.011386406,0.0716059,0.101978004,0.21727592,-0.31013814,0.094717205,0.20352593,0.011640338,-0.21826805,0.12077787,0.25952923,0.204787,0.004163087,-0.13769096,0.10739868,0.0044363122
431,-0.11527618,0.17168376,0.04454679,0.12495446,-0.0872362,0.1352046,-0.09521371,-0.22611305,0.020009765,0.06925153,0.04309924,0.003009975,0.06875545,-0.026647491,0.11710098,0.088495135,-0.18901463,-0.009407499,0.010046763,-0.22866206,0.32911238,-0.054901592,-0.020132363,-0.0048769484,0.10889634,-0.07828798,-0.0813748,0.14852819,-0.09564848,-0.13675374,0.1701314,-0.040329587,-0.17980221,0.08390934,0.30310428,0.0595602,-0.033388503,0.032402962,-0.064467475,-0.06829089
432,-0.06509915,0.01951772,0.14795597,0.060684178,0.10624378,0.06114486,-0.05974918,-0.17883192,0.007895239,0.26102966,0.09911592,0.045565065,0.16891906,0.0072573293,0.07447147,0.04413566,-0.020465754,-0.19459327,0.033957195,-0.055856302,0.18186164,0.117136486,0.06525292,-0.054642912,0.10439539,-0.08014263,-0.06813822,0.12302145,-0.32817817,-0.0041236132,0.062456205,0.07727124,-0.22462252,0.04659522,0.052035093,-0.019077318,0.20243706,-0.12974367,0.068690896,-0.20801061
433,0.11121801,-0.031395465,-0.13625373,0.050899934,0.035220094,-0.024366487,-0.0011549275,-0.12093847,0.093634926,0.026440525,0.113063015,0.017759325,0.17181407,-0.02704003,-0.07839709,0.057638783,-0.10267235,-0.14792937,0.04372855,-0.12746064,0.24423012,0.043573648,-0.0030551823,-0.0697418,0.17820626,-0.034165367,-0.06956386,0.0024818378,-0.15684025,-0.065036915,0.14207739,0.041638676,-0.13938956,0.07832551,0.031506673,0.11512424,0.15879771,0.012189832,0.07797292,-0.12816212
434,-0.08397202,-0.02042496,0.06698823,0.0030944932,0.08867889,0.17360112,0.02297366,-0.16044998,0.04471412,0.118943416,0.16361816,0.047510087,0.24928151,-0.017913202,-0.053162154,-0.013254569,-0.13845791,-0.08044909,0.083895296,-0.19906148,0.1388411,0.06727652,0.04348698,-0.04465521,0.092941605,0.035908453,-0.05983948,0.12102374,-0.25434294,-0.04399755,0.14547768,0.021381496,-0.18612863,0.02066399,0.01630728,0.14745937,0.116469204,-0.10000539,0.17507353,-0.1744209
435,0.17332897,-0.02820391,-0.008169208,0.09307526,0.099133275,-0.016741408,-0.0030631348,-0.1932645,0.006301557,0.031833287,0.1702457,0.018642563,0.123593405,0.07449199,-0.039674446,0.12741147,-0.12725168,-0.1643189,0.0663163,-0.043273345,0.2924158,0.0073215542,-0.04470631,-0.038897954,0.15756087,-0.05928718,-0.06919484,0.01698953,-0.24559574,-0.051889714,0.18105364,0.038196806,-0.117484875,0.041812778,0.08966699,0.06865079,0.19544078,0.003196992,0.061638705,-0.13215274
436,-0.04137875,-0.021285087,-0.2129943,-0.07546335,0.055522267,0.056572095,0.04934109,-0.114481315,0.0058626086,0.15127495,0.12127194,-0.0037280638,0.08890565,-0.012215285,-0.12509178,-0.007783599,-0.0380988,-0.1696929,0.10284011,-0.20346646,0.19027822,0.06738187,0.02919884,-0.085469656,0.08931939,0.041368864,-0.053897228,0.022042025,-0.1940738,-0.053563353,0.4424196,0.062129583,-0.29846928,0.019608496,-0.057216883,0.0799888,0.11987306,-0.00054563023,0.16937083,-0.14978428
437,-0.020641565,-0.02570942,-0.024545409,0.096966505,0.07498955,0.043155957,-0.05746619,-0.14809975,0.024323976,0.09513988,0.20045589,-0.00349913,-0.007960413,-0.030015178,-0.10357539,0.08640239,-0.025684223,-0.08717701,0.08264433,-0.3630935,0.18195406,0.073044434,-0.0119086895,-0.08593843,0.16674377,-0.03194858,-0.07314297,0.22467186,-0.4749581,-0.0679682,0.112169735,0.008952046,-0.17615205,-0.11476404,0.030047081,0.08494301,0.0636861,-0.09855905,0.08029272,-0.15586025
438,-0.009461057,-0.024747327,-0.047289193,0.20447978,-0.04904903,0.11213174,-0.043196995,-0.24716923,0.00035485448,0.055182084,0.19452915,0.008978561,0.03681605,0.00092050806,0.03688506,0.05219703,-0.10776298,-0.0055020005,0.014993448,-0.119357586,0.3283421,0.10501017,0.008785334,0.0359978,0.13387352,0.14419346,-0.15183036,0.01750744,-0.084211715,-0.09790296,0.20501025,-0.018716626,-0.019520048,-0.0032981257,-0.0042587086,0.037278377,0.11126412,-0.04562764,0.19598635,-0.131092
439,0.06962387,-0.07149493,-0.07395875,-0.0013937391,0.3044601,0.03426142,0.0047291424,-0.1835293,0.008859549,0.13041164,0.17684768,0.043166798,-0.032286335,0.02087855,-0.08701667,0.032692328,-0.05293061,-0.19968855,0.09917947,-0.2262194,0.17136036,0.14395499,-0.033964332,-0.11010306,-0.059265804,0.09590355,0.012204995,0.05826329,-0.3813337,-0.0024543933,0.17462464,0.11612942,-0.3843034,0.13000283,0.0473745,0.045889713,0.20062794,-0.10080821,-0.06638812,-0.10506807
440,0.0075927377,0.1134079,-0.17867637,0.15185204,-0.10934221,0.06527749,-0.060491167,-0.13573872,0.03603748,0.0018044733,0.086572535,0.035088755,0.101647206,0.06610848,-0.016406389,-0.03944538,-0.09052752,-0.10348223,0.15700695,-0.078666255,0.23000711,0.0028997846,-0.1346275,0.011990337,0.106832094,0.08973794,-0.11171884,0.09568398,-0.19322142,-0.19828598,0.20818749,0.03707661,-0.07236561,-0.056630738,-0.08089918,0.16102853,0.18844819,0.016474586,-0.0440329,-0.12719473
441,-0.044347215,-0.0548817,-0.03733816,0.02111313,-0.09817954,0.1430552,0.05371115,-0.16251579,0.002619119,0.11269961,0.31473577,-0.008987725,-0.020492187,0.007104423,-0.09945344,0.14792177,-0.15819599,-0.13544181,-0.06645806,-0.05235945,0.25188264,0.05166664,-0.015414701,-0.10127807,-0.0014257804,0.0053436975,-0.0060929656,0.13091521,-0.30364963,0.10028207,0.21700528,0.075529054,-0.13780439,-0.090314806,-0.03763731,0.065062605,0.020209301,-0.2504266,0.13280457,-0.1548362
442,0.06506699,0.11487804,-0.09837081,-0.049819164,0.22924453,-0.054165717,0.029688304,-0.11200575,0.033594117,0.077430226,0.030187441,0.037082747,0.066813365,-0.04135856,0.04667435,-0.0041576046,-0.13121034,-0.14950527,0.01158472,-0.21103299,0.34982398,0.018077549,0.02928659,-0.034792997,0.12146941,-0.042738333,0.0812314,-0.14636782,-0.2345052,0.0050909184,0.30356222,0.06988485,-0.30123997,-0.01947439,0.0014846865,0.06992817,0.116838664,0.06058742,0.105909586,0.027531888
443,-0.058931403,0.1011714,-0.039728843,0.15765232,0.11075908,0.06511642,-0.075456925,-0.24553464,0.045461446,0.14314726,0.13777474,0.12883498,0.050276786,-0.014581971,-0.108450025,-0.076014616,-0.01070651,-0.12291678,0.19953662,-0.41907465,0.18488084,0.09207074,0.009324163,-0.012899461,0.15435928,0.11366992,-0.11906311,0.10187078,-0.34359038,-0.18240684,0.058070485,-0.027514134,-0.33093265,-0.0742624,-0.03045032,0.063162126,0.10490148,-0.10493551,0.1991884,-0.22503322
444,0.037368584,-0.041837092,-0.061324984,0.18802626,0.02022777,0.10168489,-0.08881029,-0.25985956,0.0007126515,0.06947449,0.16509543,-0.016619071,-0.026018329,-0.00055216206,-0.00476091,0.10264464,-0.10440546,-0.11970049,0.07249692,-0.018773578,0.27669862,0.1645193,-0.13641837,-0.015596958,0.032158535,0.056180976,-0.09035972,0.16735667,-0.17716038,-0.114217006,0.09312704,0.08836909,-0.02360632,-0.2017182,0.011009105,0.09518813,0.2516404,-0.24160326,0.0883844,-0.18568863
445,-0.004171416,-0.04517139,-0.25405595,-0.010357656,0.11888626,0.023895793,0.049891364,-0.048777938,0.033328958,0.008687697,0.18329498,0.044740982,-0.019698314,-0.005720008,-0.0742621,0.0025595196,-0.15967281,-0.19662623,0.09352138,-0.12011332,0.19038914,0.06810011,-0.02230348,-0.09900732,0.029042684,-0.038297873,0.02947131,-0.036436696,-0.28171024,0.12321631,0.35500193,0.1518892,-0.2430008,0.14427671,-0.029933337,0.15346779,0.112066716,0.3069225,0.086294,0.121957816
446,-0.11069168,0.0399708,0.16497456,0.0748148,-0.026491495,0.03234708,0.0019708984,-0.1923512,1.2024323e-06,0.19238289,0.034283523,0.03302117,0.04986443,-0.049500097,-0.047186427,-0.038863048,0.049207218,-0.08699058,0.09571919,-0.33233938,0.26571348,-0.06011032,-0.0036945697,0.011871583,0.12189581,0.03532106,-0.24166305,0.20039102,-0.34126475,-0.30037743,0.060283862,-0.09285438,-0.15760528,0.009628862,-0.09955585,0.04711622,0.07718309,-0.0033811107,0.13768673,-0.33981055
447,0.20134339,-0.0937491,0.05079426,0.07396618,0.109684855,0.082809806,0.011738714,-0.11608191,0.020530574,0.12830272,0.27695417,-0.0469254,-0.08007682,0.031572606,0.0404379,0.12702253,0.11584275,-0.010324456,0.044010434,-0.13768555,0.19877353,0.22485599,-0.018178448,-0.05136114,0.12555754,-0.05256758,-0.1337504,0.04892823,-0.17582637,-0.028767511,0.07684208,0.038698044,-0.01573546,-0.19616374,-0.069166176,-0.0689389,0.18102205,-0.11778522,0.100046135,-0.1740802
448,0.10045771,0.11327732,-0.26463866,-0.04969868,0.1594607,-0.04346142,-0.0012588948,-0.15166928,0.016082153,-0.004717334,0.19027108,0.009029647,0.018296942,-0.009749344,-0.14690338,0.045529507,-0.0003803857,0.0020291954,0.14777587,-0.14855523,0.19682477,0.14192489,0.02746663,-0.062298343,0.048148397,-0.002519941,0.034360133,-0.09561237,-0.09429901,-0.010099719,0.36018142,0.051522456,-0.24913198,0.12203669,-0.015265781,0.07170403,0.09588952,0.06808966,0.05564748,-0.0728222
449,-0.12493429,0.028148562,-0.0059170574,0.09184537,0.16988963,0.11490707,-0.12545808,-0.1728386,0.00015506412,0.06973077,0.1745062,-0.012465723,0.0049523776,-0.030897928,-0.16036746,-0.011741632,-0.10065991,-0.11079075,0.15343665,-0.26822317,0.15935984,0.075936705,-0.026731944,-0.11352321,0.09776142,0.056181084,-0.059420783,0.24582887,-0.3995998,-0.12351233,0.114059456,0.03681272,-0.14153594,-0.025553439,0.07473938,0.14404699,0.05608875,-0.17508154,0.008733692,-0.18448569
450,0.0067290934,-0.012733335,-0.029862044,0.13786976,-0.103112124,0.11754424,-0.010387319,-0.187962,0.0038938886,0.13489692,0.2419114,-0.028960489,0.0060727727,-0.03997751,0.023654724,0.061099976,-0.11595799,-0.1236873,0.11824551,-0.04959876,0.31391513,0.01354473,-0.060520917,-0.015615953,0.08168368,-0.067866355,-0.09752551,0.04002414,-0.18067653,0.13552791,0.15772432,0.054084927,-0.0030025989,0.08988681,0.0705148,0.056016725,0.10628163,-0.11671499,0.07608949,-0.028797667
451,-0.013598693,-0.02761486,-0.077111,-0.0387384,0.3166061,0.044008266,0.06076645,-0.047051534,0.013157529,0.10807327,0.11075482,0.020785078,0.20899725,-0.00630695,-0.037569217,0.0021242774,-0.08307196,-0.18155178,0.044015303,-0.10029357,0.2315538,0.07917245,0.19479018,-0.051050372,0.11346135,-0.029127073,0.04788061,0.16688918,-0.32244042,-0.078317285,0.2561069,0.084579304,-0.34937543,0.14044596,-0.051191546,0.05491129,0.12426093,0.06957812,0.07271169,-0.026584186
452,0.13354713,0.11316029,0.01927346,0.07883391,0.08136937,-0.062520705,-0.019282676,-0.11542081,0.16990757,0.11482571,0.016888503,0.0569079,0.050962288,0.016017497,-0.11164986,-0.003914984,-0.075981654,-0.058313623,0.16040847,-0.30023402,0.25836188,0.03299968,-0.06699355,-0.012198325,0.12847675,-0.07138541,-0.2175455,0.13770929,-0.20288813,-0.2110278,-0.052334186,-0.07605248,-0.22481962,-0.11168576,0.050936602,0.10562528,0.16958813,-0.113872334,0.20842288,-0.22676833
453,-0.05568067,-0.011990987,-0.2130439,0.044152785,0.09408612,0.16158107,-0.082379356,-0.12819313,0.0049518617,0.03325103,0.21502805,0.056554236,0.09429628,-0.0047998093,-0.04285711,0.024517825,-0.08541827,-0.09052513,0.2479842,-0.08814003,0.056288306,0.15221383,0.073077045,-0.03986569,0.13689208,-0.03802679,-0.034540314,0.069817156,-0.0063365274,0.007176876,0.40104115,0.07289456,-0.07813837,-0.0042430013,-0.017215367,0.1695869,0.12343509,-0.12052555,0.20514908,-0.041212343
454,0.025144378,0.015735926,-0.09150587,0.017319605,0.15255131,0.08308444,0.0063283276,-0.23076615,0.019378169,-0.017152876,0.22628501,-0.016811289,0.1341034,-0.019928535,-0.12305352,0.14547989,-0.24403359,-0.18371329,0.1193518,-0.19773208,0.22805399,-0.048669484,0.11582554,-0.055867404,0.23893403,-0.11833944,0.022713292,0.2560236,-0.56025326,-0.01718746,0.10063794,0.09827301,-0.27350673,0.06459319,0.11929938,0.1778018,0.036948416,-0.08752368,0.04591159,-0.028618045
455,-0.002061642,0.10599915,-0.06334323,0.21814322,-0.04761482,0.13363172,-0.038889922,-0.30067924,0.00036136885,0.07415428,0.020921469,0.0061030546,0.14194624,-0.017388528,-0.03086948,-0.0038017035,-0.1673551,-0.1760152,0.10933833,-0.13625053,0.45817745,-0.051985852,0.0525111,0.05718127,0.19515415,-0.048451796,-0.19245759,0.10048792,-0.15879655,-0.2846921,0.084920295,0.061172143,-0.154913,0.054477315,0.04522205,0.16568363,0.3741154,-0.1120586,0.2971934,-0.18886435
456,0.05078405,-0.09595494,-0.12378567,-0.024965417,0.32646632,0.02376149,0.09548164,-0.14964189,0.030055726,0.13044508,0.31329966,-0.010619178,0.02058286,0.046650406,-0.21123864,0.12620896,-0.16365954,-0.15103045,0.23028088,-0.29448745,0.21664034,0.12580086,0.03430311,-0.08420386,0.11351734,-0.055198275,0.051040612,0.16979522,-0.5455395,0.02967775,0.20340095,0.28356487,-0.30678183,-0.023903541,0.027308196,0.13049372,0.26133806,-0.29176047,0.16704792,-0.15685923
